onset	duration	nwb_table	error_run	stim_run	both_visit	condition	label
12360.6112	42.96800000000076	trials	0.0	0.0	0.0	run_left	
12403.5792	66.3223999999991	trials	0.0	0.0	0.0	run_right	
12469.9016	106.77280000000064	trials	0.0	0.0	0.0	run_left	
12576.6744	32.11119999999937	trials	1.0	0.0	0.0	run_left	
12608.7856	50.6216000000004	trials	0.0	0.0	0.0	run_right	
12659.4072	32.788800000000265	trials	0.0	0.0	0.0	run_left	
12692.196	68.58640000000014	trials	0.0	0.0	0.0	run_right	
12760.7824	32.004000000000815	trials	0.0	0.0	0.0	run_left	
12792.7864	46.23599999999897	trials	0.0	0.0	0.0	run_right	
12839.0224	30.4984000000004	trials	0.0	0.0	0.0	run_left	
12869.5208	43.08400000000074	trials	0.0	0.0	0.0	run_right	
12912.604800000001	50.0695999999989	trials	0.0	0.0	0.0	run_left	
12962.6744	57.876000000000204	trials	1.0	0.0	0.0	run_left	
13020.5504	42.53200000000106	trials	0.0	0.0	0.0	run_right	
13063.082400000001	36.27599999999984	trials	0.0	0.0	0.0	run_left	
13099.358400000001	37.677599999999074	trials	0.0	0.0	0.0	run_right	
13137.036	33.39760000000024	trials	0.0	0.0	0.0	run_left	
13170.4336	45.70159999999851	trials	0.0	0.0	0.0	run_right	
13216.135199999999	29.385600000001432	trials	0.0	0.0	0.0	run_left	
13245.5208	22.341599999999744	trials	1.0	0.0	0.0	run_left	
13267.8624	36.685600000000704	trials	0.0	0.0	0.0	run_right	
13304.548	79.85199999999895	trials	0.0	0.0	0.0	run_left	
28007.1168	2288.768	epochs					
28025.1696	93.7023999999983	trials	0.0	0.0	0.0	run_left	
28118.872	88.22000000000116	trials	0.0	0.0	0.0	run_right	
28207.092	61.70639999999912	trials	0.0	0.0	0.0	run_left	
28268.7984	204.89359999999942	trials	0.0	1.0	0.0	run_right	
28473.692	87.39919999999984	trials	0.0	1.0	0.0	run_left	
28561.0912	48.74960000000283	trials	0.0	1.0	0.0	run_right	
28609.8408	135.78800000000047	trials	0.0	0.0	0.0	run_left	
28745.628800000002	43.95119999999952	trials	0.0	0.0	0.0	run_right	
28789.58	50.642399999997	trials	0.0	1.0	0.0	run_left	
28840.2224	114.55680000000211	trials	0.0	1.0	0.0	run_right	
28954.7792	46.15680000000066	trials	0.0	0.0	0.0	run_left	
29000.936	58.01119999999719	trials	0.0	0.0	0.0	run_right	
29058.9472	52.908800000001065	trials	0.0	0.0	0.0	run_left	
29111.856	24.22400000000198	trials	1.0	1.0	0.0	run_left	
29136.08	39.886399999995774	trials	0.0	1.0	0.0	run_right	
29175.966399999998	44.39680000000226	trials	0.0	1.0	0.0	run_left	
29220.3632	50.856800000001385	trials	0.0	0.0	0.0	run_right	
29271.22	46.85199999999895	trials	0.0	0.0	0.0	run_left	
29318.072	24.625600000003033	trials	1.0	1.0	0.0	run_left	
29342.697600000003	56.84079999999449	trials	0.0	1.0	0.0	run_right	
29399.538399999998	40.840000000000146	trials	0.0	0.0	0.0	run_left	
29440.378399999998	110.62720000000263	trials	0.0	0.0	0.0	run_right	
29551.0056	52.83599999999933	trials	0.0	0.0	0.0	run_left	
29603.8416	24.53679999999804	trials	1.0	1.0	0.0	run_left	
29628.378399999998	57.864800000003015	trials	0.0	1.0	0.0	run_right	
29686.2432	47.42480000000069	trials	0.0	1.0	0.0	run_left	
29733.668	157.64559999999983	trials	0.0	0.0	0.0	run_right	
29891.3136	40.17120000000068	trials	0.0	0.0	0.0	run_left	
29931.484800000002	28.87199999999939	trials	1.0	0.0	0.0	run_left	
29960.3568	39.59599999999773	trials	0.0	0.0	0.0	run_right	
29999.9528	35.35440000000017	trials	0.0	0.0	0.0	run_left	
30035.3072	46.6872000000003	trials	0.0	0.0	0.0	run_right	
30081.9944	42.84560000000056	trials	0.0	0.0	0.0	run_left	
30124.84	42.261600000001636	trials	0.0	0.0	0.0	run_right	
30167.1016	45.23119999999835	trials	0.0	0.0	0.0	run_left	
30212.3328	40.20800000000236	trials	0.0	0.0	0.0	run_right	
30252.540800000002	43.359199999998964	trials	0.0	0.0	0.0	run_left	
30296.0	2608.0	states					awake
