onset	duration	nwb_table	error_run	stim_run	both_visit	condition	label
17713.0	154.0	states					quiet
17867.0	824.0	states					nrem
18691.0	20.0	states					transit
18711.0	90.0	states					rem
18801.0	1105.0	states					nrem
19906.0	722.0	states					quiet
20628.0	826.0	states					nrem
21454.0	72.0	states					quiet
21526.0	276.0	states					nrem
21802.0	49.0	states					quiet
21851.0	428.0	states					nrem
22279.0	950.0	states					quiet
23229.0	126.0	states					nrem
23355.0	1069.0	states					quiet
24424.0	790.0	states					nrem
25214.0	179.0	states					quiet
25393.0	193.0	states					nrem
25586.0	438.0	states					quiet
26025.3184	1972.1728000000003	epochs					
26047.371199999998	54.244000000002416	trials	0.0	0.0	0.0	run_left	
26101.6152	99.41599999999744	trials	0.0	0.0	0.0	run_right	
26201.031199999998	76.2432000000008	trials	0.0	0.0	0.0	run_left	
26277.2744	91.83360000000175	trials	0.0	1.0	0.0	run_right	
26369.108	109.4623999999967	trials	0.0	1.0	0.0	run_left	
26478.570399999997	134.03680000000168	trials	0.0	1.0	0.0	run_right	
26612.6072	68.95920000000115	trials	0.0	0.0	0.0	run_left	
26681.5664	73.43520000000353	trials	0.0	0.0	0.0	run_right	
26755.001600000003	46.14559999999619	trials	0.0	1.0	0.0	run_left	
26801.1472	25.968000000000757	trials	1.0	1.0	0.0	run_left	
26827.1152	33.322400000000926	trials	0.0	0.0	0.0	run_right	
26860.4376	106.80719999999928	trials	0.0	0.0	0.0	run_left	
26967.2448	26.67199999999866	trials	0.0	0.0	0.0	run_right	
26993.9168	81.39280000000144	trials	0.0	1.0	0.0	run_left	
27075.3096	32.454399999998714	trials	1.0	1.0	0.0	run_left	
27107.764	60.73040000000037	trials	0.0	1.0	0.0	run_right	
27168.4944	44.64720000000307	trials	0.0	0.0	0.0	run_left	
27213.141600000003	59.12879999999495	trials	0.0	0.0	0.0	run_right	
27272.270399999998	41.08480000000054	trials	0.0	1.0	0.0	run_left	
27313.355199999998	53.7400000000016	trials	1.0	1.0	0.0	run_left	
27367.0952	51.16479999999865	trials	0.0	0.0	0.0	run_right	
27418.26	43.676800000001094	trials	0.0	0.0	0.0	run_left	
27461.9368	21.15439999999944	trials	1.0	0.0	0.0	run_left	
27483.0912	48.68080000000191	trials	0.0	1.0	0.0	run_right	
27531.772	55.296800000000076	trials	0.0	1.0	0.0	run_left	
27587.0688	51.04959999999846	trials	0.0	1.0	0.0	run_right	
27638.1184	43.83439999999973	trials	0.0	0.0	0.0	run_left	
27681.9528	66.7583999999988	trials	0.0	0.0	0.0	run_right	
27748.711199999998	33.668000000001484	trials	0.0	0.0	0.0	run_left	
27782.3792	28.898400000001857	trials	1.0	0.0	0.0	run_left	
27811.2776	72.39359999999942	trials	0.0	0.0	0.0	run_right	
27883.6712	26.55840000000171	trials	0.0	0.0	0.0	run_left	
27910.229600000002	34.99919999999838	trials	1.0	0.0	0.0	run_left	
27945.2288	52.271199999999226	trials	0.0	0.0	0.0	run_right	
